151.019890, -1.474
152.114242, -1.490
153.216525, -1.507
154.326795, -1.525
155.445111, -1.543
156.571530, -1.560
157.706112, -1.579
158.848915, -1.598
160.000000, -1.617
161.159426, -1.637
162.327254, -1.656
163.503544, -1.673
164.688358, -1.687
165.881758, -1.704
167.083805, -1.723
168.294563, -1.742
169.514095, -1.761
170.742464, -1.780
171.979734, -1.798
173.225970, -1.814
174.481237, -1.833
175.745600, -1.853
177.019125, -1.876
178.301879, -1.897
179.593928, -1.917
180.895339, -1.935
182.206182, -1.951
183.526523, -1.972
184.856431, -1.990
186.195977, -2.008
187.545230, -2.028
188.904260, -2.045
190.273138, -2.060
191.651936, -2.075
193.040725, -2.090
194.439578, -2.105
195.848567, -2.119
197.267766, -2.135
198.697250, -2.152
200.137092, -2.164
201.587368, -2.172
203.048153, -2.180
204.519524, -2.189
206.001557, -2.195
207.494329, -2.199
208.997918, -2.208
210.512403, -2.219
212.037863, -2.226
213.574377, -2.226
215.122025, -2.224
216.680888, -2.224
218.251047, -2.228
219.832584, -2.232
221.425581, -2.235
223.030122, -2.233
224.646290, -2.228
226.274170, -2.224
227.913846, -2.220
229.565404, -2.213
231.228929, -2.205
232.904509, -2.200
234.592231, -2.196
236.292183, -2.191
238.004454, -2.184
239.729132, -2.174
241.466308, -2.164
243.216073, -2.153
244.978517, -2.142
246.753732, -2.131
248.541811, -2.122
250.342848, -2.112
252.156935, -2.097
253.984168, -2.079
255.824642, -2.063
257.678453, -2.051
259.545697, -2.037
261.426473, -2.021
263.320877, -2.004
265.229008, -1.988
267.150967, -1.972
269.086853, -1.954
271.036767, -1.936
273.000811, -1.921
274.979088, -1.904
276.971700, -1.887
278.978751, -1.872
281.000346, -1.858
283.036590, -1.842
285.087590, -1.825
287.153452, -1.809
289.234284, -1.793
291.330195, -1.776
293.441294, -1.760
295.567690, -1.743
297.709496, -1.727
299.866821, -1.713
302.039780, -1.697
304.228485, -1.675
306.433050, -1.655
308.653590, -1.638
310.890221, -1.617
313.143060, -1.594
315.412224, -1.572
317.697831, -1.557
320.000000, -1.542
322.318852, -1.527
324.654507, -1.512
327.007088, -1.495
329.376716, -1.479
331.763515, -1.464
334.167610, -1.450
336.589127, -1.435
339.028190, -1.419
341.484928, -1.402
343.959469, -1.387
